Date,AMZN,BA,DIS,IBM,KO,MSFT
2017-05-31,0.2952831088142682,0.0640136882650842,0.11727384008812676,0.08208903420363577,0.11748920308526088,0.323851125543624
2017-06-01,0.2949004771927926,0.06373988033129165,0.11725804582922911,0.08189463849127646,0.11800493500248807,0.32420202315292224
2017-06-02,0.2949458296229152,0.0640467965720223,0.11491595161107322,0.08070110827765847,0.11701428792817785,0.3283760259881531
2017-06-05,0.2953991303791516,0.06342318963041245,0.11386244397957022,0.08064720417732579,0.11691413601007106,0.32975389582346903
2017-06-06,0.2939084630474656,0.06288700681838334,0.1131360297385066,0.0808862034425622,0.11726589235103092,0.3319164046020514
2017-06-07,0.29584847902842426,0.06331342669867399,0.11353588677599405,0.08011265313631011,0.11601557348524168,0.33117398087535593
2017-06-08,0.29692487276396934,0.0641492887882454,0.11220546668306124,0.08098454779257647,0.11544258498518774,0.3302932389869598
2017-06-09,0.29158257086424016,0.06508732030281716,0.11520426219376782,0.08320540366888407,0.11756188915280211,0.3273585538174887
2017-06-12,0.28884812134286053,0.06536202461788133,0.11726439199376147,0.08415546279855855,0.11810275977207826,0.32626723947485975
2017-06-13,0.291449572164283,0.06525510738166684,0.11588278406639768,0.08303790637554956,0.11646111052069552,0.3279135194914073
2017-06-14,0.2909229000561829,0.06586702964422457,0.11572718843752304,0.08301706983396764,0.11746508364363958,0.32700072838446237
2017-06-15,0.2885330820532066,0.06721509712773667,0.1160655226504642,0.08360774775073412,0.11785612862055549,0.32672242179730293
2017-06-16,0.2931959915918607,0.06701124065070822,0.1146197657623952,0.08355790066718068,0.11706153836882138,0.32455356295903387
2017-06-19,0.2933898317036348,0.06744730013914746,0.11368471524955162,0.08269795502732702,0.11644044625758464,0.3263397516227544
2017-06-20,0.29449312562765856,0.06762119372350356,0.11285616653485704,0.08328382668608411,0.11777603388205675,0.3239696535458399
2017-06-21,0.296133755770755,0.06762909797218337,0.11332327438877546,0.08232134137219693,0.11629007788079777,0.32430245261529145
2017-06-22,0.29613011806728096,0.06778284362672513,0.11279938925569694,0.08272361120602505,0.11601055615645534,0.3245534816878166
2017-06-23,0.29492948395318097,0.06828600358671547,0.11221950418809873,0.08203356869358717,0.11571965495969515,0.3268117846187225
2017-06-26,0.29334970838214464,0.06782405230963424,0.11402126426395143,0.08299415307992818,0.11669233732724091,0.3251184846371007
2017-06-27,0.2920515440141996,0.06833840700496968,0.11534051255869916,0.08382184789084075,0.11723279798740413,0.3232148905438867
2017-06-28,0.2932712352515756,0.06793330435146175,0.11580892191641168,0.0833260394898874,0.1168075786691674,0.3228529203214961
2017-06-29,0.29317178940629857,0.06816662581990413,0.11621358481653578,0.08387924505622986,0.11720977584784123,0.32135897905319044
2017-06-30,0.2907125270989867,0.06824864549594296,0.11677628193208488,0.08369379372597431,0.11723098757123793,0.3233377641757733
2017-07-03,0.28799997592511195,0.06892002327674313,0.11876351323835219,0.08511703301055157,0.1176469166157199,0.3215525379335213
2017-07-05,0.29107026380044276,0.06949148269780396,0.11583087468742564,0.08341663312678033,0.11688618380873254,0.3233045618788148
2017-07-06,0.29172754800846357,0.06998552486680108,0.11432334505092423,0.08342993701092832,0.11680506724093712,0.3237285778219457
2017-07-07,0.29323869735571617,0.06967554208892945,0.1132835323631917,0.08300991713883002,0.11575021369086558,0.325042097362467
2017-07-10,0.2959353186077345,0.06960921398052629,0.11258686336914953,0.08254264375847983,0.11471268793181551,0.3246132723522944
2017-07-11,0.29519357363076393,0.070386430718803,0.11284068505801628,0.0824058342214803,0.11456528433986303,0.32460819203107344
2017-07-12,0.2957815666482486,0.06971657072081332,0.11225549753548787,0.08182588355188927,0.11384191488630693,0.32657856665725393
2017-07-13,0.2938454995617338,0.06959635925978006,0.11207932517806045,0.08173073037718008,0.11355687291511578,0.3291912127081298
2017-07-14,0.2919811944003201,0.06983699788801338,0.1120903502232456,0.08143861142076046,0.11333766732092863,0.33131517874673183
2017-07-17,0.29311506880306837,0.06970035882830226,0.11129015021757588,0.08044206539903892,0.11297700508383793,0.33247535166817654
2017-07-18,0.29579123863423223,0.06909519544415929,0.11174091698712475,0.08055251143706255,0.11225406550956057,0.3305660719878606
2017-07-19,0.2958247754883918,0.06981417747175173,0.11261829988636045,0.07699512795487758,0.11240338845401562,0.33234423074460284
2017-07-20,0.2955950931193731,0.06943774430868563,0.11289853312455725,0.0768661572300976,0.11209130360697805,0.3331111686103083
2017-07-21,0.2953881752212792,0.07020970896823689,0.1128682229367106,0.07673666123305382,0.11287012008062908,0.3319271115600905
2017-07-24,0.29866221304263224,0.07009373975539993,0.11256586807474944,0.07602782478576212,0.11218707434020356,0.3304632800012527
2017-07-25,0.297883842932016,0.06994138551569216,0.11156512829337707,0.07586638491560592,0.11279298294021964,0.33195027540308913
2017-07-26,0.2982036600924496,0.07598889459237017,0.1108522694749986,0.07458918001183287,0.1127599411970438,0.327606054631305
2017-07-27,0.2961135469252956,0.07840301967530965,0.11396108956142185,0.07439915930270972,0.1136337862848322,0.3234893982504311
2017-07-28,0.2912413000841293,0.07916409257146347,0.11489676616296078,0.07463384513804881,0.11433510076644152,0.32572889527695614
2017-07-31,0.285050237576169,0.08040636607869324,0.11609532254295407,0.07563163436136251,0.11513235147273045,0.3276840879680908
2017-08-01,0.2870235549217262,0.07927955802634791,0.1166291389402924,0.07584113096378108,0.11459961230802737,0.32662700483982504
2017-08-02,0.28831669553631223,0.07916501250201133,0.11513447979670477,0.07575996958108627,0.11487343284171114,0.3267504097421742
2017-08-03,0.2863093709537275,0.0794283749596702,0.11584979930826943,0.07617381290390625,0.11531245316542006,0.3269261887090064
2017-08-04,0.2863344294736483,0.07920231810875819,0.11426519843194266,0.07624512313895447,0.11481649082122108,0.32913644002547543
2017-08-07,0.28798934991478553,0.08012406283277354,0.1129591397342271,0.07543475597176812,0.11528791610542038,0.32820477544102555
2017-08-08,0.2870910871523108,0.07982692183870602,0.11355195591251245,0.07466948819897466,0.11510949264901497,0.32975105424848095
2017-08-09,0.28771430786921454,0.07889064896887171,0.1102561188928719,0.07524778384755135,0.11625368517289747,0.331637455248593
2017-08-10,0.2843010152627109,0.07951043449551762,0.11019549694722941,0.07634231525279152,0.11827433813013948,0.33137639991161105
2017-08-11,0.28492928650716404,0.07945137422150535,0.10986544707627299,0.07563603733972009,0.11679584662817759,0.33332200822715985
2017-08-14,0.28644415670828877,0.07939007504144234,0.10810087242048659,0.07510756605759757,0.1161210604542321,0.33483626931795274
2017-08-15,0.2863372239957027,0.08008202303011357,0.10823938610739477,0.07499035034364049,0.1171328542899357,0.33321816223321277
2017-08-16,0.2846990405953774,0.07946658271244895,0.10885676811067119,0.07513562688103916,0.11703096534322631,0.334811016357237
2017-08-17,0.283589437474409,0.07992948960400181,0.10953442554454267,0.07525215734726048,0.11783835461822037,0.3338561354115656
2017-08-18,0.2835085866585664,0.08014296241100184,0.109007023012737,0.07485967273915908,0.11757372873284484,0.33490802644569073
2017-08-21,0.28261551798730283,0.08029395533984326,0.10976402727695571,0.0753677096523911,0.11786602835510433,0.33409276138840277
2017-08-22,0.283253321921755,0.0807125786795058,0.1101785680995379,0.0748354181048703,0.11626523705004049,0.3347548761442906
